,ID,SS,SV,Verse1,TS,TV,Verse2,Label
156,158,2,15,الله يستهزئ بهم ويمدهم في طغيانهم يعمهون,2,194,الشهر الحرام بالشهر الحرام والحرمات قصاص فمن اعتدى عليكم فاعتدوا عليه بمثل ما اعتدى عليكم واتقوا الله واعلموا أن الله مع المتقين,0
157,159,2,15,الله يستهزئ بهم ويمدهم في طغيانهم يعمهون,3,54,ومكروا ومكر الله والله خير الماكرين,2
158,160,2,15,الله يستهزئ بهم ويمدهم في طغيانهم يعمهون,3,178,ولا يحسبن الذين كفروا أنما نملي لهم خير لأنفسهم إنما نملي لهم ليزدادوا إثما ولهم عذاب مهين,2
159,161,2,15,الله يستهزئ بهم ويمدهم في طغيانهم يعمهون,4,142,إن المنافقين يخادعون الله وهو خادعهم وإذا قاموا إلى الصلاة قاموا كسالى يراءون الناس ولا يذكرون الله إلا قليلا,1
160,162,2,15,الله يستهزئ بهم ويمدهم في طغيانهم يعمهون,6,110,ونقلب أفئدتهم وأبصارهم كما لم يؤمنوا به أول مرة ونذرهم في طغيانهم يعمهون,2
161,163,2,15,الله يستهزئ بهم ويمدهم في طغيانهم يعمهون,9,67,المنافقون والمنافقات بعضهم من بعض يأمرون بالمنكر وينهون عن المعروف ويقبضون أيديهم نسوا الله فنسيهم إن المنافقين هم الفاسقون,2
162,164,2,15,الله يستهزئ بهم ويمدهم في طغيانهم يعمهون,9,79,الذين يلمزون المطوعين من المؤمنين في الصدقات والذين لا يجدون إلا جهدهم فيسخرون منهم سخر الله منهم ولهم عذاب أليم,2
163,165,2,15,الله يستهزئ بهم ويمدهم في طغيانهم يعمهون,22,46,أفلم يسيروا في الأرض فتكون لهم قلوب يعقلون بها أو آذان يسمعون بها فإنها لا تعمى الأبصار ولكن تعمى القلوب التي في الصدور,1
164,166,2,15,الله يستهزئ بهم ويمدهم في طغيانهم يعمهون,42,40,وجزاء سيئة سيئة مثلها فمن عفا وأصلح فأجره على الله إنه لا يحب الظالمين,0
165,167,2,15,الله يستهزئ بهم ويمدهم في طغيانهم يعمهون,57,13,يوم يقول المنافقون والمنافقات للذين آمنوا انظرونا نقتبس من نوركم قيل ارجعوا وراءكم فالتمسوا نورا فضرب بينهم بسور له باب باطنه فيه الرحمة وظاهره من قبله العذاب,2
166,168,2,15,الله يستهزئ بهم ويمدهم في طغيانهم يعمهون,69,11,إنا لما طغى الماء حملناكم في الجارية,1
167,169,2,16,أولئك الذين اشتروا الضلالة بالهدى فما ربحت تجارتهم وما كانوا مهتدين,41,17,وأما ثمود فهديناهم فاستحبوا العمى على الهدى فأخذتهم صاعقة العذاب الهون بما كانوا يكسبون,2
168,170,2,16,أولئك الذين اشتروا الضلالة بالهدى فما ربحت تجارتهم وما كانوا مهتدين,63,3,ذلك بأنهم آمنوا ثم كفروا فطبع على قلوبهم فهم لا يفقهون,1
169,171,2,17,مثلهم كمثل الذي استوقد نارا فلما أضاءت ما حوله ذهب الله بنورهم وتركهم في ظلمات لا يبصرون,2,8,ومن الناس من يقول آمنا بالله وباليوم الآخر وما هم بمؤمنين,1
170,172,2,17,مثلهم كمثل الذي استوقد نارا فلما أضاءت ما حوله ذهب الله بنورهم وتركهم في ظلمات لا يبصرون,29,43,وتلك الأمثال نضربها للناس وما يعقلها إلا العالمون,1
171,173,2,17,مثلهم كمثل الذي استوقد نارا فلما أضاءت ما حوله ذهب الله بنورهم وتركهم في ظلمات لا يبصرون,31,28,ما خلقكم ولا بعثكم إلا كنفس واحدة إن الله سميع بصير,0
172,174,2,17,مثلهم كمثل الذي استوقد نارا فلما أضاءت ما حوله ذهب الله بنورهم وتركهم في ظلمات لا يبصرون,33,19,أشحة عليكم فإذا جاء الخوف رأيتهم ينظرون إليك تدور أعينهم كالذي يغشى عليه من الموت فإذا ذهب الخوف سلقوكم بألسنة حداد أشحة على الخير أولئك لم يؤمنوا فأحبط الله أعمالهم وكان ذلك على الله يسيرا,1
173,175,2,17,مثلهم كمثل الذي استوقد نارا فلما أضاءت ما حوله ذهب الله بنورهم وتركهم في ظلمات لا يبصرون,62,5,مثل الذين حملوا التوراة ثم لم يحملوها كمثل الحمار يحمل أسفارا بئس مثل القوم الذين كذبوا بآيات الله والله لا يهدي القوم الظالمين,1
174,176,2,17,مثلهم كمثل الذي استوقد نارا فلما أضاءت ما حوله ذهب الله بنورهم وتركهم في ظلمات لا يبصرون,63,3,ذلك بأنهم آمنوا ثم كفروا فطبع على قلوبهم فهم لا يفقهون,1
176,177,2,18,صم بكم عمي فهم لا يرجعون,22,46,أفلم يسيروا في الأرض فتكون لهم قلوب يعقلون بها أو آذان يسمعون بها فإنها لا تعمى الأبصار ولكن تعمى القلوب التي في الصدور,2
177,178,2,19,أو كصيب من السماء فيه ظلمات ورعد وبرق يجعلون أصابعهم في آذانهم من الصواعق حذر الموت والله محيط بالكافرين,9,56,ويحلفون بالله إنهم لمنكم وما هم منكم ولكنهم قوم يفرقون,1
178,179,2,19,أو كصيب من السماء فيه ظلمات ورعد وبرق يجعلون أصابعهم في آذانهم من الصواعق حذر الموت والله محيط بالكافرين,9,57,لو يجدون ملجأ أو مغارات أو مدخلا لولوا إليه وهم يجمحون,1
179,180,2,19,أو كصيب من السماء فيه ظلمات ورعد وبرق يجعلون أصابعهم في آذانهم من الصواعق حذر الموت والله محيط بالكافرين,63,4,وإذا رأيتهم تعجبك أجسامهم وإن يقولوا تسمع لقولهم كأنهم خشب مسندة يحسبون كل صيحة عليهم هم العدو فاحذرهم قاتلهم الله أنى يؤفكون,1
180,181,2,19,أو كصيب من السماء فيه ظلمات ورعد وبرق يجعلون أصابعهم في آذانهم من الصواعق حذر الموت والله محيط بالكافرين,85,17,هل أتاك حديث الجنود,0
181,182,2,19,أو كصيب من السماء فيه ظلمات ورعد وبرق يجعلون أصابعهم في آذانهم من الصواعق حذر الموت والله محيط بالكافرين,85,18,فرعون وثمود,0
182,183,2,19,أو كصيب من السماء فيه ظلمات ورعد وبرق يجعلون أصابعهم في آذانهم من الصواعق حذر الموت والله محيط بالكافرين,85,19,بل الذين كفروا في تكذيب,1
183,184,2,19,أو كصيب من السماء فيه ظلمات ورعد وبرق يجعلون أصابعهم في آذانهم من الصواعق حذر الموت والله محيط بالكافرين,85,20,والله من ورائهم محيط,1
184,185,2,20,يكاد البرق يخطف أبصارهم كلما أضاء لهم مشوا فيه وإذا أظلم عليهم قاموا ولو شاء الله لذهب بسمعهم وأبصارهم إن الله على كل شيء قدير,22,3,ومن الناس من يجادل في الله بغير علم ويتبع كل شيطان مريد,1
185,186,2,20,يكاد البرق يخطف أبصارهم كلما أضاء لهم مشوا فيه وإذا أظلم عليهم قاموا ولو شاء الله لذهب بسمعهم وأبصارهم إن الله على كل شيء قدير,22,8,ومن الناس من يجادل في الله بغير علم ولا هدى ولا كتاب منير,1
186,187,2,20,يكاد البرق يخطف أبصارهم كلما أضاء لهم مشوا فيه وإذا أظلم عليهم قاموا ولو شاء الله لذهب بسمعهم وأبصارهم إن الله على كل شيء قدير,22,11,ومن الناس من يعبد الله على حرف فإن أصابه خير اطمأن به وإن أصابته فتنة انقلب على وجهه خسر الدنيا والآخرة ذلك هو الخسران المبين,1
187,188,2,20,يكاد البرق يخطف أبصارهم كلما أضاء لهم مشوا فيه وإذا أظلم عليهم قاموا ولو شاء الله لذهب بسمعهم وأبصارهم إن الله على كل شيء قدير,24,39,والذين كفروا أعمالهم كسراب بقيعة يحسبه الظمآن ماء حتى إذا جاءه لم يجده شيئا ووجد الله عنده فوفاه حسابه والله سريع الحساب,1
188,189,2,20,يكاد البرق يخطف أبصارهم كلما أضاء لهم مشوا فيه وإذا أظلم عليهم قاموا ولو شاء الله لذهب بسمعهم وأبصارهم إن الله على كل شيء قدير,24,40,أو كظلمات في بحر لجي يغشاه موج من فوقه موج من فوقه سحاب ظلمات بعضها فوق بعض إذا أخرج يده لم يكد يراها ومن لم يجعل الله له نورا فما له من نور,1
189,190,2,20,يكاد البرق يخطف أبصارهم كلما أضاء لهم مشوا فيه وإذا أظلم عليهم قاموا ولو شاء الله لذهب بسمعهم وأبصارهم إن الله على كل شيء قدير,57,12,يوم ترى المؤمنين والمؤمنات يسعى نورهم بين أيديهم وبأيمانهم بشراكم اليوم جنات تجري من تحتها الأنهار خالدين فيها ذلك هو الفوز العظيم,1
